,0
13138,983.0
13139,1048.0
13140,1008.0
13141,960.0
13142,1099.0
13143,1068.0
13144,1023.0
13145,1088.0
13146,1019.0
13147,1067.0
13148,1028.0
13149,1700.0
13150,1966.0
13151,2807.0
13152,3393.0
13153,3731.0
13154,3908.0
13155,4040.000000000001
13156,3993.0
13157,3987.0
13158,3931.0
13159,3800.0
13160,3771.0
13161,3519.0
13162,3471.0
13163,3426.0
13164,3226.0
13165,3171.0
13166,2972.0
13167,2914.0
13168,2885.0
13169,2696.0
13170,2658.0
13171,2474.0
13172,2461.0
13173,2463.0
13174,2330.0
13175,2343.0
13176,2200.0
13177,2120.0
13178,2185.0
13179,2152.0
13180,2144.0
13181,2144.0
13182,2221.0
13183,2142.0
13184,2035.0
13185,1971.0
13186,2014.0
13187,1919.0
13188,1858.0
13189,1861.0
13190,1908.0
13191,1854.0
13192,1854.0
13193,1912.0
13194,2089.0
13195,2241.0
13196,2253.0
13197,2217.0
13198,2290.0
13199,2212.0
13200,2101.0
13201,2013.0
13202,1947.0
13203,1940.0
13204,1888.0
13205,1769.0
13206,1759.0
13207,2114.0
13208,2627.0
13209,3700.0
13210,4365.0
13211,4695.0
13212,4697.0
13213,4793.0
13214,4813.0
13215,4640.0
13216,4441.0
13217,4294.0
13218,4192.0
13219,3924.0
13220,3795.0
13221,3578.0
13222,3511.0
13223,3365.0
13224,3192.0
13225,3165.0
13226,3022.0
13227,2878.0
13228,2741.0
13229,2563.0
13230,2429.0
13231,2326.0
13232,2215.0
13233,2178.0
13234,2177.0
13235,2179.0
13236,2211.0
13237,2334.0
13238,2649.0
13239,2509.0
13240,2674.0
13241,2672.0
13242,2738.0
13243,2844.0
13244,2936.0
13245,2993.0
13246,3050.0
13247,3202.0
13248,3276.0
13249,3321.0
13250,3355.0
13251,3362.0
13252,3448.0
13253,3412.0
13254,3422.0
13255,3491.0
13256,3485.0
13257,3582.0
13258,3606.0
13259,3751.0
13260,4080.0
13261,4520.0
13262,5156.0
13263,5799.0
13264,6306.0
13265,6770.0
13266,6969.0
13267,7296.0
13268,7483.0
13269,7497.0
13270,7624.0
13271,7394.0
13272,7669.0
13273,7608.0
13274,7528.0
13275,7403.0
13276,7111.0
13277,7041.0
13278,6635.0
13279,6629.0
13280,6611.0
13281,6061.0
13282,5741.0
13283,5911.0
13284,5326.0
13285,5239.0
13286,5020.0
13287,4444.0
13288,4249.0
13289,3920.0
13290,3711.0
13291,3486.0
13292,3318.0
13293,3271.0
13294,3069.0
13295,2939.0
13296,2829.0
13297,2741.0
13298,2725.0
13299,2714.0
13300,2572.0
13301,2401.0
13302,2318.0
13303,2258.0
13304,2271.0
13305,2163.0
13306,2123.0
13307,1956.0
13308,1967.0
13309,1931.0
13310,1873.0
13311,1805.0
13312,1738.0
13313,1677.0
13314,1676.0
13315,1708.0
13316,1648.0
13317,1715.0
13318,1637.0
13319,1565.0
13320,1593.0
13321,1495.0
13322,1522.0
13323,1527.0
13324,1431.0
13325,1453.0
13326,1375.0
13327,1396.0
13328,1363.0
13329,1331.0
13330,1253.0
13331,1303.0
13332,1316.0
13333,1266.0
13334,1316.0
13335,1232.0
13336,1271.0
13337,1205.0
13338,1244.0
13339,1234.0
13340,1216.0
13341,1249.0
13342,1188.0
13343,1392.0
13344,1323.0
13345,1381.0
13346,1354.0
13347,1343.0
13348,1360.0
13349,1326.0
13350,1283.0
13351,1342.0
13352,1266.0
13353,1314.0
13354,1240.0
13355,1232.0
13356,1207.0
13357,1254.0
13358,1175.0
13359,1225.0
13360,1141.0
13361,1191.0
13362,1107.0
13363,1146.0
13364,1083.0
13365,1123.0
13366,1062.0
13367,1107.0
13368,1047.0
13369,1104.0
13370,1065.0
13371,1131.0
13372,1097.0
13373,1055.0
13374,1138.0
13375,1101.0
13376,1076.0
13377,1043.0
13378,1112.0
13379,1088.0
13380,1077.0
13381,1075.0
13382,1066.0
13383,1060.0
13384,1068.0
13385,1158.0
13386,1101.0
13387,1111.0
13388,1161.0
13389,1267.0
13390,1312.0
13391,1347.0
13392,1379.0
13393,1383.0
13394,1376.0
13395,1384.0
13396,1440.0
13397,1623.0
13398,1682.0
13399,1693.0
13400,1671.0
13401,1790.0
13402,1776.0
13403,1753.0
13404,1706.0
13405,1678.0
13406,1649.0
13407,1679.0
13408,1632.0
13409,1594.0
13410,1562.0
13411,1562.0
13412,1544.0
13413,1509.0
13414,1596.0
13415,1535.0
13416,1488.0
13417,1528.0
13418,1452.0
13419,1513.0
13420,1423.0
13421,1458.0
13422,1399.0
13423,1429.0
13424,1376.0
13425,1420.0
13426,1491.0
13427,1423.0
13428,1479.0
13429,1426.0
13430,1470.0
13431,1400.0
13432,1433.0
13433,1485.0
13434,1405.0
13435,1441.0
13436,1375.0
13437,1398.0
13438,1449.0
13439,1377.0
13440,1448.0
13441,1382.0
13442,1345.0
13443,1418.0
13444,1411.0
13445,1355.0
13446,1324.0
13447,1302.0
13448,1305.0
13449,1285.0
13450,1230.0
13451,1168.0
13452,1201.0
13453,1126.0
13454,1155.0
13455,1082.0
13456,1133.0
13457,1066.0
13458,1124.0
13459,1053.0
13460,1094.0
13461,1044.0
13462,1078.0
13463,1051.0
13464,1067.0
13465,1125.0
13466,1085.0
13467,1058.0
13468,1148.0
13469,1105.0
13470,1073.0
13471,1154.0
13472,1110.0
13473,1082.0
13474,1161.0
13475,1137.0
13476,1120.0
13477,1106.0
13478,1195.0
13479,1190.0
13480,1176.0
13481,1171.0
13482,1207.0
13483,1280.0
13484,1252.0
13485,1403.0
13486,1477.0
13487,1504.0
13488,1539.0
13489,1596.0
13490,1528.0
13491,1588.0
13492,1548.0
13493,1512.0
13494,1550.0
13495,1551.0
13496,1465.0
13497,1437.0
13498,1445.0
13499,1468.0
13500,1460.0
13501,1427.0
13502,1403.0
13503,1396.0
13504,1382.0
13505,1387.0
13506,1403.0
13507,1417.0
13508,1442.0
13509,1365.0
13510,1357.0
13511,1383.0
13512,1381.0
13513,1272.0
13514,1286.0
13515,1225.0
13516,1121.0
13517,1132.0
13518,1103.0
13519,1061.0
13520,1003.0
13521,970.0
13522,944.0
13523,894.0
13524,850.0
13525,835.0
13526,785.0
13527,749.0
13528,730.0
13529,690.0
13530,686.0
13531,650.0
13532,630.0
13533,634.0
13534,620.0
13535,577.9999999999998
13536,563.0
13537,561.0
13538,539.0
13539,519.0
13540,505.0
13541,491.0
13542,496.0
13543,488.0000000000002
13544,489.0
13545,472.0
13546,484.0
13547,500.0
13548,483.0
13549,473.0
13550,490.0
13551,476.0
13552,468.0
13553,487.0
13554,496.0
13555,502.0
13556,503.0
13557,502.0
13558,520.0
13559,524.0
13560,515.0
13561,564.0
13562,604.0
13563,616.0
13564,639.0
13565,669.0
13566,687.0
13567,700.0
13568,708.0
13569,770.0
13570,819.0
13571,826.0
13572,836.0
13573,848.0
13574,858.0
13575,874.0
13576,891.0
13577,905.0
13578,929.0000000000001
13579,984.0
13580,1014.0
13581,1029.0
13582,1036.0
13583,1056.0
13584,1085.0
13585,1122.0
13586,1144.0
13587,1193.0
13588,1320.0
13589,1456.0
13590,1546.0
13591,1637.0
13592,1811.0
13593,1939.0
13594,2046.0
13595,2195.0
13596,2348.0
13597,2451.0
13598,2571.0
13599,2633.0
13600,2872.0
13601,2980.0
13602,3052.0
13603,3047.0
13604,3112.0
13605,3031.0
13606,3058.0
13607,3067.0
13608,2989.0
13609,2894.0
13610,2866.0
13611,2870.0
13612,2781.0
13613,2819.0
13614,2815.0
13615,2797.0
13616,2831.0
13617,2940.0
13618,2966.0
13619,3003.0
13620,3156.0
13621,3201.0
13622,3245.0
13623,3342.0
13624,3375.0
13625,3396.0
13626,3495.0
13627,3532.0
13628,3589.0
13629,3698.0
13630,3718.0
13631,3676.0
13632,3643.0
13633,3767.0
13634,3815.0
13635,3756.0
13636,3651.0
13637,3816.0
13638,3805.0
13639,3873.0
13640,3872.0
13641,3877.0
13642,3953.0
13643,3929.0
13644,3882.0
13645,3944.0
13646,3867.0
13647,3883.0
13648,3781.0
13649,3547.0
13650,3572.0
13651,3342.0
13652,3415.0
13653,3295.0
13654,3316.0
13655,3187.0
13656,3061.0
13657,3186.0
13658,3149.0
13659,3100.0
13660,3030.0
13661,2955.0
13662,2875.0
13663,2724.0
13664,2704.0
13665,2681.0
13666,2579.0
13667,2488.0
13668,2407.0
13669,2458.0
13670,2416.0
13671,2351.0
13672,2301.0
13673,2283.0
13674,2212.0
13675,2383.0
13676,2413.0
13677,2465.0
13678,2407.0
13679,2284.0
13680,2209.0
13681,2166.0
13682,2016.0
13683,2053.0
13684,1955.0
13685,1853.0
13686,1777.0
13687,1818.0
13688,1720.0
13689,1770.0
13690,1683.0
13691,1614.0
13692,1673.0
13693,1612.0
13694,1539.0
13695,1582.0
13696,1558.0
13697,1531.0
13698,1492.0
13699,1432.0
13700,1386.0
13701,1455.0
13702,1377.0
13703,1439.0
13704,1365.0
13705,1425.0
13706,1356.0
13707,1307.0
13708,1354.0
13709,1279.0
13710,1306.0
13711,1349.0
13712,1263.0
13713,1299.0
13714,1341.0
13715,1256.0
13716,1260.0
13717,1315.0
13718,1237.0
13719,1283.0
13720,1222.0
13721,1256.0
13722,1309.0
13723,1227.0
13724,1264.0
13725,1291.0
13726,1215.0
13727,1304.0
13728,1238.0
13729,1355.0
13730,1286.0
13731,1224.0
13732,1272.0
13733,1212.0
13734,1251.0
13735,1243.0
13736,1227.0
13737,1285.0
13738,1206.0
13739,1271.0
13740,1215.0
13741,1236.0
13742,1282.0
13743,1218.0
13744,1279.0
13745,1189.0
13746,1237.0
13747,1181.0
13748,1217.0
13749,1265.0
13750,1201.0
13751,1257.0
13752,1236.0
13753,1188.0
13754,1225.0
13755,1286.0
13756,1220.0
13757,1287.0
13758,1206.0
13759,1261.0
13760,1195.0
13761,1235.0
13762,1177.0
13763,1220.0
13764,1218.0
13765,1157.0
13766,1216.0
13767,1149.0
13768,1201.0
13769,1133.0
13770,1193.0
13771,1132.0
13772,1189.0
13773,1126.0
13774,1186.0
13775,1127.0
13776,1185.0
13777,1136.0
13778,1094.0
13779,1147.0
13780,1112.0
13781,1242.0
13782,1362.0
13783,1510.0
13784,1529.0
13785,1620.0
13786,1563.0
13787,1559.0
13788,1530.0
13789,1461.0
13790,1475.0
13791,1396.0
13792,1422.0
13793,1341.0
13794,1362.0
13795,1379.0
13796,1321.0
13797,1291.0
13798,1343.0
13799,1319.0
13800,1257.0
13801,1214.0
13802,1254.0
13803,1158.0
13804,1158.0
13805,1152.0
13806,1126.0
13807,1101.0
13808,1065.0
13809,1017.0
13810,1073.0
13811,1004.0
13812,1048.0
13813,983.0
13814,1023.0
13815,957.0
13816,1012.0
13817,1070.0
13818,1008.0
13819,1062.0
13820,992.0
13821,1059.0
13822,1113.0
13823,1061.0
13824,1238.0
13825,1210.0
13826,1173.0
13827,1079.0
13828,1033.0
13829,1032.0
13830,950.0
13831,924.0
13832,890.0
13833,873.0
13834,815.0
13835,770.0
13836,756.0
13837,755.0
13838,697.0
13839,699.0
13840,690.0
13841,669.0
13842,650.0
13843,606.0
13844,657.0
13845,635.0
13846,631.0
13847,675.0
13848,646.0
13849,630.0
13850,665.0
13851,664.0
13852,630.0
13853,674.0
13854,644.0
13855,635.0
13856,656.0
13857,626.0
13858,588.0
13859,568.0
13860,539.0
13861,545.0
13862,647.0
13863,683.0
13864,487.0
13865,769.0
13866,847.0
13867,896.0
13868,873.0
13869,587.0
13870,899.0
13871,858.0
13872,964.0
13873,1126.0
13874,1169.0
13875,1177.0
13876,2618.0
13877,3185.0
13878,2052.0
13879,1594.0
13880,1604.0
13881,1520.0
13882,1564.0
13883,1508.0
13884,1604.0
13885,1519.0
13886,1251.0
13887,1275.0
13888,1332.0
13889,1270.0
13890,389.0
13891,1203.0
13892,1221.0
13893,1223.0
13894,1199.0
13895,1157.0
13896,1182.0
13897,1206.0
13898,1308.0
13899,1285.0
13900,333.0
13901,1300.0
13902,1261.0
13903,1021.0
13904,1222.0
13905,1392.0
13906,1529.0
13907,1508.0
13908,1650.0
13909,1714.0
13910,1746.0
13911,1689.0
13912,1871.0
13913,1816.0
13914,1856.0
13915,1357.0
13916,1307.0
13917,740.0
13918,846.0
13919,969.0
13920,1236.0
13921,1415.0
13922,1298.0
13923,1446.0
13924,1631.0
13925,1839.0
13926,2062.0
13927,2421.0
13928,2821.0
13929,2692.0
13930,2716.0
13931,2580.0
13932,2531.0
13933,2573.0
13934,2478.0
13935,2354.0
13936,1867.0
13937,1673.0
13938,1384.0
13939,381.0
13940,1116.0
13941,1113.0
13942,1144.0
13943,1196.0
13944,1201.0
13945,1743.0
13946,1641.0
13947,403.0
13948,1455.0
13949,1240.0
13950,1165.0
13951,295.0
13952,1159.0
13953,1156.0
13954,1099.0
13955,1144.0
13956,278.0
13957,1105.0
13958,1151.0
13959,1308.0
13960,428.0
13961,2003.0
13962,1680.0
13963,1751.0
13964,512.0
13965,3343.0
13966,925.0
13967,2206.0
13968,3788.0
13969,6979.0
13970,9392.0
13971,10054.0
13972,2037.0
13973,1169.0
13974,1009.0
13975,2838.0
13976,2745.0
13977,2934.0
13978,2491.0
13979,2191.0
13980,1737.0
13981,1738.0
13982,1711.0
13983,1567.0
13984,1476.0
13985,1459.0
13986,1496.0
13987,1528.0
13988,1677.0
13989,1579.0
13990,1829.0
13991,1982.0
13992,1913.0
13993,2564.0
13994,2391.0
13995,2323.0
13996,2486.0
13997,2478.0
13998,2153.0
13999,1887.0
14000,1650.0
14001,1643.0
14002,1549.0
14003,408.0
14004,1498.0
14005,412.0
14006,1553.0
14007,987.0
14008,1618.0
14009,1065.0
14010,888.0
14011,966.0
14012,939.0
14013,850.0
14014,808.0
14015,906.0
14016,886.0
14017,1400.0
14018,1370.0
14019,1439.0
14020,1353.0
14021,1428.0
14022,1415.0
14023,1481.0
14024,1394.0
14025,1436.0
14026,1404.0
14027,2127.0
14028,12265.0
14029,16283.0
14030,20761.0
14031,17735.0
14032,17350.999999999996
14033,16174.0
14034,11504.0
14035,9176.0
14036,6544.0
14037,8483.0
14038,13694.0
14039,14934.0
14040,5811.0
14041,13396.0
14042,12540.0
14043,12018.0
14044,9924.0
14045,8702.0
14046,7199.0
14047,5128.0
14048,4260.0
14049,4255.0
14050,4285.0
14051,4183.0
14052,4574.0
14053,5098.0
14054,5104.0
14055,5087.0
14056,4908.0
14057,3838.0
14058,2804.0
14059,2287.0
14060,2027.0
14061,2543.0
14062,3718.0
14063,3093.0
14064,2312.0
14065,2176.0
14066,2075.0
14067,1940.0
14068,1904.0
14069,935.0
14070,1761.0
14071,2121.0
14072,2545.0
14073,2927.0
14074,3238.0
14075,3155.0
14076,3453.0
14077,3905.0
14078,4075.0
14079,4378.0
14080,4201.0
14081,3995.0
14082,3667.0
14083,3451.0
14084,3456.0
14085,3388.0
14086,3576.0
14087,3659.0
14088,3724.0
14089,3711.0
14090,3583.0
14091,3656.0
14092,3994.0
14093,4187.0
14094,4173.0
14095,4196.0
14096,4308.0
14097,4638.0
14098,4733.0
14099,2081.0
14100,4626.0
14101,4640.0
14102,4766.0
14103,4904.0
14104,2601.0
14105,5100.0
14106,4991.0
14107,5115.0
14108,5058.0
14109,5038.0
14110,5017.0
14111,2307.0
14112,5076.0
14113,5017.0
14114,4861.0
14115,2131.0
14116,3932.0
14117,3736.0
14118,3351.0
14119,3135.0
14120,3245.0
14121,3012.0
14122,2968.0
14123,2630.0
14124,2547.0
14125,2398.0
14126,2340.0
14127,1107.0
14128,2139.0
14129,2210.0
14130,2305.0
14131,2155.0
14132,1826.0
14133,1677.0
14134,1536.0
14135,695.0
14136,1385.0
14137,1550.0
14138,1426.0
14139,1308.0
14140,1360.0
14141,1293.0
14142,1383.0
14143,1256.0
14144,1221.0
14145,1200.0
14146,1248.0
14147,1276.0
14148,1452.0
14149,1443.0
14150,1491.0
14151,1437.0
14152,1777.0
14153,2199.0
14154,2278.0
14155,2563.0
14156,2571.0
14157,2676.0
14158,2569.0
14159,2591.0
14160,2605.0
14161,2524.0
14162,2651.0
14163,2395.0
14164,2466.0
14165,3195.0
14166,3383.0
14167,2677.0
14168,2353.0
14169,2301.0
14170,2174.0
14171,2189.0
14172,2179.0
14173,2119.0
14174,2190.0
14175,2145.0
14176,2135.0
14177,2169.0
14178,2030.0
14179,2037.0
14180,2085.0
14181,2076.0
14182,2065.0
14183,1877.0
14184,1857.0
14185,1789.0
14186,1826.0
14187,1802.0
14188,1787.0
14189,1823.0
14190,1725.0
14191,1727.0
14192,1758.0
14193,1685.0
14194,1741.0
14195,1697.0
14196,1690.0
14197,1751.0
14198,1667.0
14199,1672.0
14200,1691.0
14201,1575.0
14202,1667.0
14203,1570.0
14204,1594.0
14205,1546.0
14206,1536.0
14207,1587.0
14208,1488.0
14209,1521.0
14210,1557.0
14211,1505.0
14212,1499.0
14213,1457.0
14214,1459.0
14215,1469.0
14216,1401.0
14217,1427.0
14218,1463.0
14219,1440.0
14220,1441.0
14221,1448.0
14222,1394.0
14223,1378.0
14224,1428.0
14225,1360.0
14226,1405.0
14227,1370.0
14228,1371.0
14229,1427.0
14230,1367.0
14231,1394.0
14232,1452.0
14233,1370.0
14234,1389.0
14235,1451.0
14236,1385.0
14237,1386.0
14238,1412.0
14239,1374.0
14240,1353.0
14241,1379.0
14242,1318.0
14243,1315.0
14244,1362.0
14245,1246.0
14246,1266.0
14247,1315.0
14248,1265.0
14249,1312.0
14250,1277.0
14251,1296.0
14252,1386.0
14253,1308.0
14254,1354.0
14255,1863.0
14256,3098.0
14257,2606.0
14258,2510.0
14259,2146.0
14260,1913.0
14261,1726.0
14262,1566.0
14263,1572.0
14264,1526.0
14265,1496.0
14266,1492.0
14267,1479.0
14268,1477.0
14269,1421.0
14270,1385.0
14271,1401.0
14272,1379.0
14273,1387.0
14274,1319.0
14275,1318.0
14276,1378.0
14277,1282.0
14278,1348.0
14279,1328.0
14280,1329.0
14281,1380.0
14282,1305.0
14283,1341.0
14284,1404.0
14285,1339.0
14286,1371.0
14287,1335.0
14288,1318.0
14289,1364.0
14290,1316.0
14291,1308.0
14292,1360.0
14293,1291.0
14294,1322.0
14295,1410.0
14296,1334.0
14297,1369.0
14298,1417.0
14299,1322.0
14300,1380.0
14301,1421.0
14302,1349.0
14303,1395.0
14304,1429.0
14305,1338.0
14306,1370.0
14307,1405.0
14308,1327.0
14309,1347.0
14310,1396.0
14311,1290.0
14312,1297.0
14313,1340.0
14314,1286.0
14315,1287.0
14316,1339.0
14317,1290.0
14318,1287.0
14319,1331.0
14320,1276.0
14321,1274.0
14322,1325.0
14323,1433.0
14324,2235.0
14325,2328.0
14326,2065.0
14327,2026.0
14328,1988.0
14329,1746.0
14330,1754.0
14331,1761.0
14332,1672.0
14333,1443.0
14334,1399.0
14335,739.0
14336,1388.0
14337,1423.0
14338,1455.0
14339,2195.0
14340,2517.0
14341,2460.0
14342,2146.0
14343,2012.0
14344,2021.0
14345,1880.0
14346,1971.0
14347,1107.0
14348,1993.0
14349,1852.0
14350,1676.0
14351,1541.0
14352,1519.0
14353,1534.0
14354,1515.0
14355,1590.0
14356,1520.0
14357,1847.0
14358,2004.0
14359,2401.0
14360,2935.0
14361,2328.0
14362,1805.0
14363,1680.0
14364,1648.0
14365,2432.0
14366,1398.0
14367,2105.0
14368,2403.0
14369,2123.0
14370,1891.0
14371,1913.0
14372,1802.0
14373,1713.0
14374,904.0
14375,1675.0
14376,1569.0
14377,1577.0
14378,905.0
14379,1581.0
14380,1426.0
14381,1363.0
14382,1445.0
14383,1469.0
14384,1567.0
14385,1387.0
14386,1285.0
14387,1230.0
14388,1203.0
14389,1953.0
14390,1960.0
14391,1004.0
14392,841.0
14393,1473.0
14394,1363.0
14395,1340.0
14396,1305.0
14397,1254.0
14398,1231.0
14399,651.0
14400,1176.0
14401,1133.0
14402,1161.0
14403,1125.0
14404,1197.0
14405,1101.0
14406,1158.0
14407,1084.0
14408,1158.0
14409,1099.0
14410,1151.0
14411,1073.0
14412,1146.0
14413,1098.0
14414,1146.0
14415,1047.0
14416,1099.0
14417,1017.0
14418,1290.0
14419,1800.0
14420,2092.0
14421,2014.0
14422,1907.0
14423,1613.0
14424,1540.0
14425,1365.0
14426,1304.0
14427,1318.0
14428,720.0
14429,1325.0
14430,1205.0
14431,1230.0
14432,1179.0
14433,1139.0
14434,1174.0
14435,665.0
14436,1204.0
14437,1219.0
14438,1520.0
14439,1710.0
14440,1713.0
14441,1702.0
14442,1559.0
14443,1520.0
14444,1509.0
14445,1573.0
14446,1535.0
14447,1944.0
14448,2993.0
14449,2212.0
14450,1814.0
14451,1669.0
14452,1647.0
14453,1845.0
14454,1839.0
14455,4158.0
14456,3454.0
14457,2526.0
14458,1978.0
14459,1751.0
14460,1849.0
14461,1784.0
14462,1688.0
14463,1664.0
14464,1716.0
14465,2073.0
14466,2082.0
14467,1855.0
14468,1788.0
14469,1615.0
14470,1548.0
14471,1637.0
14472,1594.0
14473,1514.0
14474,1589.0
14475,1493.0
14476,1436.0
14477,1509.0
14478,1437.0
14479,871.0
14480,1434.0
14481,1377.0
14482,1475.0
14483,2142.0
14484,1286.0
14485,1949.0
14486,1649.0
14487,1634.0
14488,853.0
14489,1425.0
14490,1302.0
14491,1332.0
14492,1263.0
14493,1341.0
14494,1217.0
14495,1299.0
14496,1173.0
14497,1249.0
14498,1137.0
14499,1220.0
14500,1104.0
14501,1193.0
14502,1070.0
14503,1149.0
14504,1057.0
14505,1133.0
14506,1141.0
14507,1208.0
14508,1098.0
14509,1178.0
14510,1094.0
14511,1180.0
14512,1092.0
14513,1296.0
14514,1737.0
14515,1834.0
14516,1652.0
14517,1695.0
14518,1378.0
14519,1453.0
14520,1231.0
14521,1308.0
14522,1463.0
14523,1713.0
14524,1591.0
14525,1630.0
14526,1370.0
14527,782.0
14528,1255.0
14529,1113.0
14530,1198.0
14531,1155.0
14532,1234.0
14533,1202.0
14534,1157.0
14535,1213.0
14536,1229.0
14537,1204.0
14538,1200.0
14539,1300.0
14540,2078.0
14541,2724.0
14542,2724.0
14543,2043.0
14544,1713.0
14545,1678.0
14546,1785.0
14547,1703.0
14548,1605.0
14549,1565.0
14550,1608.0
14551,4863.0
14552,6360.0
14553,6196.0
14554,5212.0
14555,7507.0
14556,7916.0
14557,7818.0
14558,7868.0
14559,8829.0
14560,8951.0
14561,9733.0
14562,8417.0
14563,6369.0
14564,5089.0
14565,3978.0
14566,3075.0
14567,2916.0
14568,2644.0
14569,2411.0
14570,2205.0
14571,1839.0
14572,1297.0
14573,2045.0
14574,1779.0
14575,1776.0
14576,1739.0
14577,2032.0
14578,2159.0
14579,2011.0
14580,1968.0
14581,1763.0
14582,1095.0
14583,1587.0
14584,1007.0
14585,1467.0
14586,946.0
14587,1387.0
14588,926.0
14589,1564.0
14590,1572.0
14591,1517.0
14592,1475.0
14593,1364.0
14594,1352.0
14595,1220.0
14596,1283.0
14597,1190.0
14598,1257.0
14599,1157.0
14600,1236.0
14601,1146.0
14602,1230.0
14603,1157.0
14604,1329.0
14605,1324.0
14606,1424.0
14607,1290.0
14608,1274.0
14609,1188.0
14610,1253.0
14611,1163.0
14612,1218.0
14613,1144.0
14614,1210.0
14615,1101.0
14616,1143.0
14617,709.0
14618,1108.0
14619,1075.0
14620,1092.0
14621,1130.0
14622,1214.0
14623,1155.0
14624,1271.0
14625,1202.0
14626,812.0
14627,1248.0
14628,1242.0
14629,1186.0
14630,1281.0
14631,1228.0
14632,1176.0
14633,1186.0
14634,919.0
14635,1473.0
14636,1703.0
14637,1738.0
14638,1233.0
14639,2056.0
14640,2868.0
14641,2796.0
14642,2220.0
14643,1819.0
14644,1663.0
14645,1665.0
14646,1193.0
14647,1762.0
14648,1686.0
14649,1574.0
14650,1773.0
14651,1778.0
14652,1704.0
14653,1656.0
14654,1563.0
14655,1535.0
14656,1491.0
14657,1513.0
14658,1550.0
14659,1470.0
14660,1385.0
14661,1399.0
14662,1475.0
14663,1422.0
14664,1504.0
14665,1396.0
14666,1384.0
14667,1415.0
14668,1336.0
14669,1339.0
14670,1433.0
14671,1394.0
14672,1382.0
14673,1451.0
14674,1409.0
14675,1407.0
14676,1385.0
14677,1391.0
14678,1352.0
14679,1263.0
14680,1184.0
14681,1140.0
14682,1107.0
14683,1090.0
14684,1088.0
14685,1078.0
14686,1146.0
14687,1082.0
14688,1151.0
14689,786.0
14690,1131.0
14691,1165.0
14692,1087.0
14693,1147.0
14694,1064.0
14695,1118.0
14696,1063.0
14697,1072.0
14698,1125.0
14699,1042.0
14700,1103.0
14701,1046.0
14702,1081.0
14703,1141.0
14704,1066.0
14705,1126.0
14706,1037.0
14707,1068.0
14708,1096.0
14709,1031.0
14710,1091.0
14711,1017.0
14712,1061.0
14713,1040.0
14714,1075.0
14715,1139.0
14716,1068.0
14717,1143.0
14718,1098.0
14719,1178.0
14720,1087.0
14721,1150.0
14722,1124.0
14723,1192.0
14724,1204.0
14725,1363.0
14726,1321.0
14727,1187.0
14728,1339.0
14729,1247.0
14730,1249.0
14731,1313.0
14732,1346.0
14733,1387.0
14734,1425.0
14735,1612.0
14736,1562.0
14737,1546.0
14738,1551.0
14739,1607.0
14740,1595.0
14741,1625.0
14742,1668.0
14743,1956.0
14744,3236.0
14745,4083.0
14746,5077.0
14747,5467.0
14748,6020.0
14749,5990.0
14750,5962.0
14751,5969.0
14752,6107.0
14753,6377.0
14754,6492.0
14755,6364.0
14756,6055.0
14757,5942.0
14758,5942.0
14759,6008.0
14760,5832.0
14761,5760.0
14762,5747.0
14763,5777.0
14764,5549.0
14765,5426.0
14766,5317.0
14767,5523.0
14768,5546.0
14769,5516.0
14770,5516.0
14771,5518.0
14772,5586.0
14773,5723.0
14774,5678.0
14775,5610.0
14776,5048.0
14777,4846.0
14778,4557.0
14779,4414.0
14780,4387.0
14781,4317.0
14782,4237.0
14783,4179.0
14784,4135.0
14785,3976.0
14786,3894.0
14787,3739.0
14788,3695.0
14789,3558.0
14790,3493.0
14791,3380.0
14792,3321.0
14793,3263.0
14794,3118.0
14795,3145.0
14796,3107.0
14797,3069.0
14798,2841.0
14799,2762.0
14800,2590.0
14801,2532.0
14802,2821.0
14803,3128.0
14804,3426.0
14805,3483.0
14806,3509.0
14807,3357.0
14808,3196.0
14809,3049.0
14810,2979.0
14811,2938.0
14812,2883.0
14813,2777.0
14814,2616.0
14815,2680.0
14816,2746.0
14817,2834.0
14818,2908.0
14819,2903.0
14820,2863.0
14821,2691.0
14822,2633.0
14823,2631.0
14824,2587.0
14825,2560.0
14826,2567.0
14827,2505.0
14828,2463.0
14829,2470.0
14830,2505.0
14831,2689.0
14832,2940.0
14833,2732.0
14834,2502.0
14835,2320.0
14836,2241.0
14837,2163.0
14838,2078.0
14839,2047.0
14840,1983.0
14841,1898.0
14842,1886.0
14843,1838.0
14844,1843.0
14845,1807.0
14846,1760.0
14847,1681.0
14848,1582.0
14849,1530.0
14850,1449.0
14851,1429.0
14852,1360.0
14853,1365.0
14854,1312.0
14855,1243.0
14856,1272.0
14857,1250.0
14858,1262.0
14859,1217.0
14860,1221.0
14861,1187.0
14862,1207.0
14863,1233.0
14864,1188.0
14865,1214.0
14866,1175.0
14867,1193.0
14868,1197.0
14869,1151.0
14870,1164.0
14871,1144.0
14872,1130.0
14873,1158.0
14874,1113.0
14875,1131.0
14876,1164.0
14877,1116.0
14878,1177.0
14879,1163.0
14880,1221.0
14881,1180.0
14882,1200.0
14883,1159.0
14884,1181.0
14885,1216.0
14886,1156.0
14887,1200.0
14888,1149.0
14889,1165.0
14890,1189.0
14891,1131.0
14892,1145.0
14893,1095.0
14894,1113.0
14895,1139.0
14896,1087.0
14897,1115.0
14898,1068.0
14899,1082.0
14900,1107.0
14901,1052.0
14902,1076.0
